Year,Material,USD Low, USD Med, USD High
1/1/2020,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2020,Yttrium (REE),673759.580151,913572.312069,1370358.468103
1/1/2020,Zinc,1332196086.827264,1665245108.534081,1998294130.240897
1/1/2020,Zirconium,9062963.624090,11328704.530112,13594445.436135
1/1/2021,Aluminum,4852106619.307465,6065133274.134331,7278159928.961195
1/1/2021,Antimony,0.000000,0.000000,0.000000
1/1/2021,Arsenic,0.000000,0.000000,0.000000
1/1/2021,Baryte,0.000000,0.000000,0.000000
1/1/2021,Beryllium,0.000000,0.000000,0.000000
1/1/2021,Bismuth,0.000000,0.000000,0.000000
1/1/2021,Borate,0.000000,0.000000,0.000000
1/1/2021,Boron,40770.387022,50962.983778,61155.580533
1/1/2021,Cadmium,481584.536071,601980.670089,722376.804107
1/1/2021,Cerium (REE),0.000000,0.000000,0.000000
1/1/2021,Chromium,5026316458.716435,6282895573.395545,7539474688.074652
1/1/2021,Cobalt,770594234.082910,963242792.603637,1155891351.124365
1/1/2021,Copper,4024004399.174379,5030005498.967974,6036006598.761569
1/1/2021,Dysprosium (REE),65806495.632032,170054409.504559,260619784.681316
1/1/2021,Erbium (REE),0.000000,0.000000,0.000000
1/1/2021,Europium (REE),0.000000,0.000000,0.000000
1/1/2021,Fluorspar,0.000000,0.000000,0.000000
1/1/2021,Gadolinium (REE),0.000000,0.000000,0.000000
1/1/2021,Gallium,5555022.987393,6943778.734242,8332534.481090
1/1/2021,Germanium,0.000000,0.000000,0.000000
1/1/2021,Gold,0.000000,0.000000,0.000000
1/1/2021,Graphite,0.000000,0.000000,0.000000
1/1/2021,Hafnium,15173187.672231,18966484.590289,22759781.508347
1/1/2021,Helium,0.000000,0.000000,0.000000
1/1/2021,Holmium (REE),0.000000,0.000000,0.000000
1/1/2021,Indium,29095486.518370,36369358.147963,43643229.777555
1/1/2021,Iridium,0.000000,0.000000,0.000000
1/1/2021,Iron,165507286.562163,206884108.202704,248260929.843244
1/1/2021,Lanthanum (REE),0.000000,0.000000,0.000000
1/1/2021,Lead,28874290.777101,36092863.471376,43311436.165652
1/1/2021,Lithium,137198062.750641,171497578.438302,205797094.125962
1/1/2021,Lutetium (REE),0.000000,0.000000,0.000000
1/1/2021,Magnesium,112979404.741668,141224255.927086,169469107.112503
1/1/2021,Manganese,707112.923732,883891.154665,1060669.385598
1/1/2021,Molybdenum,1373099760.276830,1716374700.346038,2059649640.415246
1/1/2021,Neodymium (REE),51212738.516472,148589072.315398,239473650.527730
1/1/2021,Nickel,6182381161.340980,7727976451.676224,9273571742.011467
1/1/2021,Niobium,92733344.883335,115916681.104168,139100017.325002
1/1/2021,Palladium,0.000000,0.000000,0.000000
1/1/2021,Phosphate rock,0.000000,0.000000,0.000000
1/1/2021,Phosphorus,0.000000,0.000000,0.000000
1/1/2021,Platinum,0.000000,0.000000,0.000000
1/1/2021,Praseodymium (REE),8542966.273563,39224419.433189,49329528.111061
1/1/2021,Rhenium,0.000000,0.000000,0.000000
1/1/2021,Rhodium,0.000000,0.000000,0.000000
1/1/2021,Ruthenium,0.000000,0.000000,0.000000
1/1/2021,Samarium (REE),0.000000,0.000000,0.000000
1/1/2021,Scandium (REE),0.000000,0.000000,0.000000
1/1/2021,Selenium,5248568.658447,6560710.823059,7872852.987670
1/1/2021,Silicon,50390523.949334,62988154.936668,75585785.924002
1/1/2021,Silver,668700639.880945,835875799.851181,1003050959.821417
1/1/2021,Steel,42019373771.092438,52524217213.865555,63029060656.638657
1/1/2021,Tantalum,22852161.222799,28565201.528499,34278241.834198
1/1/2021,Tellurium,12306277.275133,15382846.593917,18459415.912700
1/1/2021,Terbium (REE),72976739.438150,90545213.747334,116222214.660757
1/1/2021,Thulium,0.000000,0.000000,0.000000
1/1/2021,Tin,379308212.215907,474135265.269884,568962318.323860
1/1/2021,Titanium,1056460.901315,1320576.126643,1584691.351972
1/1/2021,Tungsten,2469588.522676,3086985.653345,3704382.784014
1/1/2021,Vanadium,268006624.749166,335008280.936457,402009937.123749
1/1/2021,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2021,Yttrium (REE),674082.507372,914010.179488,1371015.269232
1/1/2021,Zinc,1355772559.529277,1694715699.411596,2033658839.293915
1/1/2021,Zirconium,9067350.705333,11334188.381667,13601026.058000
1/1/2022,Aluminum,5025022562.126728,6281278202.658409,7537533843.190092
1/1/2022,Antimony,0.000000,0.000000,0.000000
1/1/2022,Arsenic,0.000000,0.000000,0.000000
1/1/2022,Baryte,0.000000,0.000000,0.000000
1/1/2022,Beryllium,0.000000,0.000000,0.000000
1/1/2022,Bismuth,0.000000,0.000000,0.000000
1/1/2022,Borate,0.000000,0.000000,0.000000
1/1/2022,Boron,41278.261202,51597.826502,61917.391803
1/1/2022,Cadmium,486571.502942,608214.378678,729857.254413
1/1/2022,Cerium (REE),0.000000,0.000000,0.000000
1/1/2022,Chromium,5134522382.370398,6418152977.962997,7701783573.555595
1/1/2022,Cobalt,968029119.333280,1210036399.166600,1452043678.999920
1/1/2022,Copper,4299664786.496207,5374580983.120260,6449497179.744312
1/1/2022,Dysprosium (REE),79748701.113267,206083277.134284,315836440.052543
1/1/2022,Erbium (REE),0.000000,0.000000,0.000000
1/1/2022,Europium (REE),0.000000,0.000000,0.000000
1/1/2022,Fluorspar,0.000000,0.000000,0.000000
1/1/2022,Gadolinium (REE),0.000000,0.000000,0.000000
1/1/2022,Gallium,5720988.269270,7151235.336588,8581482.403905
1/1/2022,Germanium,0.000000,0.000000,0.000000
1/1/2022,Gold,0.000000,0.000000,0.000000
1/1/2022,Graphite,0.000000,0.000000,0.000000
1/1/2022,Hafnium,15181665.243493,18977081.554367,22772497.865240
1/1/2022,Helium,0.000000,0.000000,0.000000
1/1/2022,Holmium (REE),0.000000,0.000000,0.000000
1/1/2022,Indium,29643185.802947,37053982.253683,44464778.704420
1/1/2022,Iridium,0.000000,0.000000,0.000000
1/1/2022,Iron,208043878.539759,260054848.174699,312065817.809639
1/1/2022,Lanthanum (REE),0.000000,0.000000,0.000000
1/1/2022,Lead,29228373.784725,36535467.230906,43842560.677087
1/1/2022,Lithium,171903182.150141,214878977.687676,257854773.225212
1/1/2022,Lutetium (REE),0.000000,0.000000,0.000000
1/1/2022,Magnesium,113718839.024145,142148548.780181,170578258.536218
1/1/2022,Manganese,803144.573799,1003930.717249,1204716.860698
1/1/2022,Molybdenum,1387842049.722141,1734802562.152676,2081763074.583210
1/1/2022,Neodymium (REE),59771709.530300,173422143.144250,279495881.183936
1/1/2022,Nickel,6417763852.978645,8022204816.223307,9626645779.467968
1/1/2022,Niobium,94394266.846209,117992833.557761,141591400.269313
1/1/2022,Palladium,0.000000,0.000000,0.000000
1/1/2022,Phosphate rock,0.000000,0.000000,0.000000
1/1/2022,Phosphorus,0.000000,0.000000,0.000000
1/1/2022,Platinum,0.000000,0.000000,0.000000
1/1/2022,Praseodymium (REE),8646253.172974,39698653.854199,49925936.178802
1/1/2022,Rhenium,0.000000,0.000000,0.000000
1/1/2022,Rhodium,0.000000,0.000000,0.000000
1/1/2022,Ruthenium,0.000000,0.000000,0.000000
1/1/2022,Samarium (REE),0.000000,0.000000,0.000000
1/1/2022,Scandium (REE),0.000000,0.000000,0.000000
1/1/2022,Selenium,5407446.839938,6759308.549922,8111170.259907
1/1/2022,Silicon,51240642.634432,64050803.293040,76860963.951648
1/1/2022,Silver,676347014.962510,845433768.703137,1014520522.443764
1/1/2022,Steel,42669209731.901405,53336512164.876755,64003814597.852104
1/1/2022,Tantalum,22882635.469616,28603294.337020,34323953.204424
1/1/2022,Tellurium,12430217.427159,15537771.783949,18645326.140739
1/1/2022,Terbium (REE),73885855.384709,91673190.940287,117670065.983054
1/1/2022,Thulium,0.000000,0.000000,0.000000
1/1/2022,Tin,386975808.493668,483719760.617085,580463712.740503
1/1/2022,Titanium,1061180.146591,1326475.183239,1591770.219886
1/1/2022,Tungsten,2471192.667661,3088990.834577,3706789.001492
1/1/2022,Vanadium,271225484.554134,339031855.692667,406838226.831200
1/1/2022,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2022,Yttrium (REE),674455.417357,914515.820145,1371773.730218
1/1/2022,Zinc,1383288366.250296,1729110457.812870,2074932549.375444
1/1/2022,Zirconium,9072416.820208,11340521.025260,13608625.230312
1/1/2023,Aluminum,4879656143.634523,6099570179.543151,7319484215.451783
1/1/2023,Antimony,0.000000,0.000000,0.000000
1/1/2023,Arsenic,0.000000,0.000000,0.000000
1/1/2023,Baryte,0.000000,0.000000,0.000000
1/1/2023,Beryllium,0.000000,0.000000,0.000000
1/1/2023,Bismuth,0.000000,0.000000,0.000000
1/1/2023,Borate,0.000000,0.000000,0.000000
1/1/2023,Boron,41872.551270,52340.689088,62808.826905
1/1/2023,Cadmium,492681.921223,615852.401529,739022.881835
1/1/2023,Cerium (REE),0.000000,0.000000,0.000000
1/1/2023,Chromium,5100596042.431742,6375745053.039675,7650894063.647610
1/1/2023,Cobalt,605607493.457191,757009366.821489,908411240.185786
1/1/2023,Copper,3921408259.853733,4901760324.817166,5882112389.780600
1/1/2023,Dysprosium (REE),51956889.366434,134264832.917221,205769858.876968
1/1/2023,Erbium (REE),0.000000,0.000000,0.000000
1/1/2023,Europium (REE),0.000000,0.000000,0.000000
1/1/2023,Fluorspar,0.000000,0.000000,0.000000
1/1/2023,Gadolinium (REE),0.000000,0.000000,0.000000
1/1/2023,Gallium,5902260.330899,7377825.413624,8853390.496349
1/1/2023,Germanium,0.000000,0.000000,0.000000
1/1/2023,Gold,0.000000,0.000000,0.000000
1/1/2023,Graphite,0.000000,0.000000,0.000000
1/1/2023,Hafnium,15191691.247045,18989614.058806,22787536.870567
1/1/2023,Helium,0.000000,0.000000,0.000000
1/1/2023,Holmium (REE),0.000000,0.000000,0.000000
1/1/2023,Indium,30241952.875358,37802441.094197,45362929.313037
1/1/2023,Iridium,0.000000,0.000000,0.000000
1/1/2023,Iron,130337864.439193,162922330.548991,195506796.658790
1/1/2023,Lanthanum (REE),0.000000,0.000000,0.000000
1/1/2023,Lead,28829905.382704,36037381.728380,43244858.074055
1/1/2023,Lithium,102318589.009802,127898236.262252,153477883.514703
1/1/2023,Lutetium (REE),0.000000,0.000000,0.000000
1/1/2023,Magnesium,113398799.512371,141748499.390464,170098199.268557
1/1/2023,Manganese,628145.160607,785181.450759,942217.740911
1/1/2023,Molybdenum,1404874720.739274,1756093400.924092,2107312081.108910
1/1/2023,Neodymium (REE),42875164.071457,124398363.362256,200486682.700335
1/1/2023,Nickel,6089306235.764434,7611632794.705541,9133959353.646648
1/1/2023,Niobium,96321574.187949,120401967.734936,144482361.281923
1/1/2023,Palladium,0.000000,0.000000,0.000000
1/1/2023,Phosphate rock,0.000000,0.000000,0.000000
1/1/2023,Phosphorus,0.000000,0.000000,0.000000
1/1/2023,Platinum,0.000000,0.000000,0.000000
1/1/2023,Praseodymium (REE),8740936.890300,40133387.379176,50472667.015130
1/1/2023,Rhenium,0.000000,0.000000,0.000000
1/1/2023,Rhodium,0.000000,0.000000,0.000000
1/1/2023,Ruthenium,0.000000,0.000000,0.000000
1/1/2023,Samarium (REE),0.000000,0.000000,0.000000
1/1/2023,Scandium (REE),0.000000,0.000000,0.000000
1/1/2023,Selenium,5581342.483103,6976678.103878,8372013.724654
1/1/2023,Silicon,52292890.976633,65366113.720791,78439336.464949
1/1/2023,Silver,685883000.741712,857353750.927140,1028824501.112568
1/1/2023,Steel,43450049880.330620,54312562350.413261,65175074820.495949
1/1/2023,Tantalum,22921195.799539,28651494.749424,34381793.699309
1/1/2023,Tellurium,12582110.735184,15727638.418980,18873166.102777
1/1/2023,Terbium (REE),74949647.861004,92993081.605320,119364254.000859
1/1/2023,Thulium,0.000000,0.000000,0.000000
1/1/2023,Tin,396096307.641028,495120384.551285,594144461.461542
1/1/2023,Titanium,1068398.464571,1335498.080714,1602597.696857
1/1/2023,Tungsten,2473089.810466,3091362.263083,3709634.715699
1/1/2023,Vanadium,275002329.455035,343752911.818794,412503494.182553
1/1/2023,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2023,Yttrium (REE),674896.439522,915113.816301,1372670.724452
1/1/2023,Zinc,1414718925.666475,1768398657.083094,2122078388.499713
1/1/2023,Zirconium,9078408.263294,11348010.329118,13617612.394941
1/1/2024,Aluminum,5017257373.565147,6271571716.956433,7525886060.347721
1/1/2024,Antimony,0.000000,0.000000,0.000000
1/1/2024,Arsenic,0.000000,0.000000,0.000000
1/1/2024,Baryte,0.000000,0.000000,0.000000
1/1/2024,Beryllium,0.000000,0.000000,0.000000
1/1/2024,Bismuth,0.000000,0.000000,0.000000
1/1/2024,Borate,0.000000,0.000000,0.000000
1/1/2024,Boron,42561.251953,53201.564942,63841.877930
1/1/2024,Cadmium,500025.481481,625031.851851,750038.222221
1/1/2024,Cerium (REE),0.000000,0.000000,0.000000
1/1/2024,Chromium,5204471057.346559,6505588821.683198,7806706586.019837
1/1/2024,Cobalt,698053169.342002,872566461.677502,1047079754.013002
1/1/2024,Copper,4088375992.230186,5110469990.287733,6132563988.345278
1/1/2024,Dysprosium (REE),57680970.523778,149056765.412931,228439487.222883
1/1/2024,Erbium (REE),0.000000,0.000000,0.000000
1/1/2024,Europium (REE),0.000000,0.000000,0.000000
1/1/2024,Fluorspar,0.000000,0.000000,0.000000
1/1/2024,Gadolinium (REE),0.000000,0.000000,0.000000
1/1/2024,Gallium,6100872.646458,7626090.808072,9151308.969687
1/1/2024,Germanium,0.000000,0.000000,0.000000
1/1/2024,Gold,0.000000,0.000000,0.000000
1/1/2024,Graphite,0.000000,0.000000,0.000000
1/1/2024,Hafnium,15203726.860829,19004658.576037,22805590.291244
1/1/2024,Helium,0.000000,0.000000,0.000000
1/1/2024,Holmium (REE),0.000000,0.000000,0.000000
1/1/2024,Indium,30898756.664564,38623445.830704,46348134.996845
1/1/2024,Iridium,0.000000,0.000000,0.000000
1/1/2024,Iron,150394192.067010,187992740.083762,225591288.100514
1/1/2024,Lanthanum (REE),0.000000,0.000000,0.000000
1/1/2024,Lead,29075619.463562,36344524.329453,43613429.195343
1/1/2024,Lithium,116398439.342833,145498049.178541,174597659.014249
1/1/2024,Lutetium (REE),0.000000,0.000000,0.000000
1/1/2024,Magnesium,114281213.536132,142851516.920165,171421820.304198
1/1/2024,Manganese,673744.362265,842180.452832,1010616.543398
1/1/2024,Molybdenum,1424370051.538230,1780462564.422788,2136555077.307345
1/1/2024,Neodymium (REE),46457645.912494,134792606.450334,217238569.618985
1/1/2024,Nickel,6232857252.989264,7791071566.236582,9349285879.483900
1/1/2024,Niobium,98537381.083512,123171726.354390,147806071.625268
1/1/2024,Palladium,0.000000,0.000000,0.000000
1/1/2024,Phosphate rock,0.000000,0.000000,0.000000
1/1/2024,Phosphorus,0.000000,0.000000,0.000000
1/1/2024,Platinum,0.000000,0.000000,0.000000
1/1/2024,Praseodymium (REE),8875637.751773,40751856.763143,51250468.275240
1/1/2024,Rhenium,0.000000,0.000000,0.000000
1/1/2024,Rhodium,0.000000,0.000000,0.000000
1/1/2024,Ruthenium,0.000000,0.000000,0.000000
1/1/2024,Samarium (REE),0.000000,0.000000,0.000000
1/1/2024,Scandium (REE),0.000000,0.000000,0.000000
1/1/2024,Selenium,5772250.626807,7215313.283509,8658375.940210
1/1/2024,Silicon,53566294.712028,66957868.390035,80349442.068042
1/1/2024,Silver,697506342.813754,871882928.517193,1046259514.220631
1/1/2024,Steel,44374534826.767921,55468168533.459892,66561802240.151886
1/1/2024,Tantalum,22969555.591275,28711944.489093,34454333.386912
1/1/2024,Tellurium,12764658.818450,15955823.523062,19146988.227674
1/1/2024,Terbium (REE),76182426.502431,94522640.290054,121327568.133502
1/1/2024,Thulium,0.000000,0.000000,0.000000
1/1/2024,Tin,406788857.561725,508486071.952157,610183286.342588
1/1/2024,Titanium,1078843.975861,1348554.969826,1618265.963791
1/1/2024,Tungsten,2475367.216212,3094209.020265,3713050.824318
1/1/2024,Vanadium,279391035.804841,349238794.756051,419086553.707262
1/1/2024,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2024,Yttrium (REE),675425.860085,915831.674692,1373747.512038
1/1/2024,Zinc,1450899779.740329,1813624724.675411,2176349669.610493
1/1/2024,Zirconium,9085600.630086,11357000.787607,13628400.945129
1/1/2025,Aluminum,5178970581.917906,6473713227.397382,7768455872.876857
1/1/2025,Antimony,0.000000,0.000000,0.000000
1/1/2025,Arsenic,0.000000,0.000000,0.000000
1/1/2025,Baryte,0.000000,0.000000,0.000000
1/1/2025,Beryllium,0.000000,0.000000,0.000000
1/1/2025,Bismuth,0.000000,0.000000,0.000000
1/1/2025,Borate,0.000000,0.000000,0.000000
1/1/2025,Boron,43351.441100,54189.301374,65027.161649
1/1/2025,Cadmium,508700.928761,635876.160951,763051.393141
1/1/2025,Cerium (REE),0.000000,0.000000,0.000000
1/1/2025,Chromium,5326537163.968483,6658171454.960605,7989805745.952725
1/1/2025,Cobalt,805150302.661132,1006437878.326415,1207725453.991698
1/1/2025,Copper,4281185288.912364,5351481611.140455,6421777933.368546
1/1/2025,Dysprosium (REE),64247140.191325,166024788.019165,254444119.569602
1/1/2025,Erbium (REE),0.000000,0.000000,0.000000
1/1/2025,Europium (REE),0.000000,0.000000,0.000000
1/1/2025,Fluorspar,0.000000,0.000000,0.000000
1/1/2025,Gadolinium (REE),0.000000,0.000000,0.000000
1/1/2025,Gallium,6318819.230536,7898524.038170,9478228.845804
1/1/2025,Germanium,0.000000,0.000000,0.000000
1/1/2025,Gold,0.000000,0.000000,0.000000
1/1/2025,Graphite,0.000000,0.000000,0.000000
1/1/2025,Hafnium,15218276.475923,19022845.594904,22827414.713884
1/1/2025,Helium,0.000000,0.000000,0.000000
1/1/2025,Holmium (REE),0.000000,0.000000,0.000000
1/1/2025,Indium,31620468.575073,39525585.718841,47430702.862609
1/1/2025,Iridium,0.000000,0.000000,0.000000
1/1/2025,Iron,173641570.435104,217051963.043880,260462355.652656
1/1/2025,Lanthanum (REE),0.000000,0.000000,0.000000
1/1/2025,Lead,29362076.922343,36702596.152929,44043115.383514
1/1/2025,Lithium,132518416.850161,165648021.062701,198777625.275241
1/1/2025,Lutetium (REE),0.000000,0.000000,0.000000
1/1/2025,Magnesium,115455428.567832,144319285.709790,173183142.851748
1/1/2025,Manganese,726784.808276,908481.010344,1090177.212413
1/1/2025,Molybdenum,1446474360.882355,1808092951.102944,2169711541.323534
1/1/2025,Neodymium (REE),50579842.115323,146752781.348685,236514191.299822
1/1/2025,Nickel,6400327938.590616,8000409923.238270,9600491907.885923
1/1/2025,Niobium,101060863.896154,126326079.870192,151591295.844230
1/1/2025,Palladium,0.000000,0.000000,0.000000
1/1/2025,Phosphate rock,0.000000,0.000000,0.000000
1/1/2025,Phosphorus,0.000000,0.000000,0.000000
1/1/2025,Platinum,0.000000,0.000000,0.000000
1/1/2025,Praseodymium (REE),9031799.462545,41468862.103744,52152190.610869
1/1/2025,Rhenium,0.000000,0.000000,0.000000
1/1/2025,Rhodium,0.000000,0.000000,0.000000
1/1/2025,Ruthenium,0.000000,0.000000,0.000000
1/1/2025,Samarium (REE),0.000000,0.000000,0.000000
1/1/2025,Scandium (REE),0.000000,0.000000,0.000000
1/1/2025,Selenium,5982127.596168,7477659.495210,8973191.394252
1/1/2025,Silicon,55077769.175546,68847211.469433,82616653.763319
1/1/2025,Silver,711397756.589305,889247195.736631,1067096634.883957
1/1/2025,Steel,45454099289.169319,56817624111.461632,68181148933.753960
1/1/2025,Tantalum,23029535.968727,28786919.960908,34544303.953090
1/1/2025,Tellurium,12980285.755870,16225357.194837,19470428.633804
1/1/2025,Terbium (REE),77596859.782385,96277585.285552,123580184.097872
1/1/2025,Thulium,0.000000,0.000000,0.000000
1/1/2025,Tin,419155763.209711,523944704.012138,628733644.814566
1/1/2025,Titanium,1093282.140473,1366602.675591,1639923.210710
1/1/2025,Tungsten,2478120.326905,3097650.408631,3717180.490358
1/1/2025,Vanadium,284439814.247383,355549767.809228,426659721.371074
1/1/2025,Yetterbium (REE),0.000000,0.000000,0.000000
1/1/2025,Yttrium (REE),676065.866117,916699.479481,1375049.219222
1/1/2025,Zinc,1491790967.886381,1864738709.857976,2237686451.829571
1/1/2025,Zirconium,9094295.339829,11367869.174786,13641443.009743
1/1/2026,Aluminum,8105667765.428932,10132084706.786163,12158501648.143394
1/1/2026,Antimony,0.000000,0.000000,0.000000
1/1/2026,Arsenic,0.000000,0.000000,0.000000
1/1/2026,Baryte,0.000000,0.000000,0.000000
1/1/2026,Beryllium,0.000000,0.000000,0.000000
1/1/2026,Bismuth,0.000000,0.000000,0.000000
1/1/2026,Borate,0.000000,0.000000,0.000000
1/1/2026,Boron,61091.901270,76364.876588,91637.851906
1/1/2026,Cadmium,842799.088216,1053498.860270,1264198.632324
1/1/2026,Cerium (REE),0.000000,0.000000,0.000000
1/1/2026,Chromium,7311186699.591640,9138983374.489550,10966780049.387457
1/1/2026,Cobalt,929249799.831821,1161562249.789776,1393874699.747731
1/1/2026,Copper,5731320786.505583,7164150983.131979,8596981179.758373
1/1/2026,Dysprosium (REE),80036658.340236,206827404.225758,316976864.713805
1/1/2026,Erbium (REE),0.000000,0.000000,0.000000
1/1/2026,Europium (REE),0.000000,0.000000,0.000000
